1,1133,11063,1132,11062,1117
2,1118,11052,1119,11438,1192,11046,1111,11436,1191,11034,1110,11033,1099,11019,1375,11020,1376
3,1057,10983,1054,11326,1053,10976,1025,11367,1377,10975,1058
4,1024,10968,996,11316,1336,11314,1371,11324,1339
5,991,10893,995,11309,1341,10892,989
6,987,10881,969,11330,1344,11334,1345
7,968,11293,236,10063,682
8,262,10539,615,10206,626,11339,1349,11337,1365,11341,1348,10846,634,10064,685
9,618,10759,619,10847,674,10478,715
10,1378,10145,1406,11338,196,10148,115,10643,221,10450,719,10416,718,10278,286
11,201,10279,287,10280,348,10349,349
12,594,10160,203,10365,366,10366,367,10164,207,10745,595,10832,612,10168,209
13,675,10173,597,10174,210,10833,222,10411,717,10180,213,10015,676
14,214,10749,599,10406,714,10075,62,10225,199,10226,73
15,548,10351,351,10352,352,10333,529,10602,929,10232,241,10018,677
16,243,10236,602,10332,667,10239,345,10353,353,10244,48,10008,3,11364,678
17,713,11369,147,10052,670,10010,19,10834,223,10835,303,10312,306
18,308,10316,310,10024,679,10901,695,10299,295
19,313,10783,281,10248,276,10267,426,10249,278
20,316,10488,712,10273,285,10475,727,10242,568,10793,30001,10485,30014,40352,30295,40015,30016
21,30013,40354,30297,40009,30062,40006,30011,40353,30296,10025,30323
22,30298,40324,30273,10621,30275,10584,30274,40356,30299,40325,30053,10491,30271,40070,30059
23,30277,40083,30070,10682,30088,40357,30300,40278,30280,40120,30105,40358,30301
24,30284,10606,30302,40360,30303,40131,30111,10493,30346,40141,30121
25,30126,40190,30286,10619,30129,40149,30131,10837,30132,10487,30133
26,30134,10484,30143,10836,30151,40211,30172
27,30197,40233,30107,40334,30199,10506,30259,40289,30212,40241,30214,10545,30344,10509,30294
28,30218,10648,30229,40264,30279,40329,30237,10668,30382
29,30242,40267,30245,40271,30250
30,30251,40376,30322,40288,30249,40375,30321,40374,30320
31,30244,40269,30239,40265,30240
32,30411,40266,30230,10827,30409,40290,30319,10649,30215,40235,30318
33,30278,40317,30248,10839,30439,40318,30213,40230,30202
34,30198,10826,30384,10825,30173,40212,30164,40373,30167,40187,30316,40372,30317
35,30139,40162,30285,40335,30138,40193,30315,40150,30135,10494,30385
36,30127,40142,30112,40130,30118,40370,30314,40349,30293,10495,30386,40350,30110,40126,30108,40125,30106
37,30387,10683,30391,10369,30097,40369,30312,10602,30071,10386,30281
38,30311,40330,30060,10497,30388,10595,30283,10866,30442,40071,30056,10498,30434,10090,30445,40129,30003,10500,30436,40366,30309,10499,30435,40365,30308
39,30026,10291,30276,10534,30305,10507,30389,40328,30002,40361,30304,10794,4,10060,564,10501,728,10089,686,10276,265
40,608,10268,283,10253,268,10285,269,10666,510,10902,614,10295,293,10255,563,10263,699
41,317,10054,666,10325,318,10865,382,10317,319,10318,716,10665,933,10011,320,80010,21,10029,680
42,711,80061,70049,10006,63,10364,365,10237,603
43,93,10472,725,10234,242,10230,601
44,240,10363,364,10469,724,10362,363,10350,361,10227,239
45,600,10186,67,10466,723,10187,215,10359,360
46,598,10177,212,10458,722,10175,211,10165,208,10746,596,10161,206,10358,359,10356,356
47,355,10354,354,10357,358,10147,593,10151,198,10452,721,10451,720,10150,197,10030,681
48,158,10760,1379,11363,320,10220,621,10221,234,10843,341,10062,684,11360,1363,10844,691,10830,688
49,738,10403,617,10898,694,11292,1314,11345,616,11361,1315,11295,1317,10845,632,10831,627
50,1351,10459,247,10520,90575,10869,90578,10651,966
51,967,11300,1320,11303,1322
52,988,10897,997,11305,1319,10894,1325
53,1013,10949,1023,11317,1316,11310,1327,11313,1329
54,1026,10974,1027,10988,1068,10989,1071
55,1088,11026,1100,11027,1102
56,1104,11030,1106,1402
57,1116,11073,1143
58,1147,11074,1146,1403